X=110.311 Y=22.749 Z=38.061,X=0.094 Y=0.992 Z=-0.008,X=0.511 Y=0.166,(R=255,G=255,B=255,A=255)
X=110.838 Y=22.749 Z=17.005,X=0.094 Y=0.992 Z=-0.008,X=0.511 Y=0.175,(R=255,G=255,B=255,A=255)
X=120.863 Y=21.759 Z=15.847,X=0.094 Y=0.992 Z=-0.008,X=0.513 Y=0.176,(R=255,G=255,B=255,A=255)
X=120.863 Y=21.759 Z=15.847,X=0.079 Y=1.000 Z=-0.024,X=0.513 Y=0.176,(R=255,G=255,B=255,A=255)
X=122.595 Y=21.759 Z=38.818,X=0.079 Y=1.000 Z=-0.024,X=0.513 Y=0.166,(R=255,G=255,B=255,A=255)
X=110.311 Y=22.749 Z=38.061,X=0.079 Y=1.000 Z=-0.024,X=0.511 Y=0.166,(R=255,G=255,B=255,A=255)
X=110.838 Y=22.749 Z=17.005,X=0.087 Y=0.992 Z=-0.087,X=0.511 Y=0.175,(R=255,G=255,B=255,A=255)
X=92.358 Y=22.749 Z=-5.716,X=0.087 Y=0.992 Z=-0.087,X=0.510 Y=0.185,(R=255,G=255,B=255,A=255)
X=99.692 Y=21.759 Z=-9.890,X=0.087 Y=0.992 Z=-0.087,X=0.512 Y=0.187,(R=255,G=255,B=255,A=255)
X=99.692 Y=21.759 Z=-9.890,X=0.079 Y=0.992 Z=-0.079,X=0.512 Y=0.187,(R=255,G=255,B=255,A=255)
X=120.863 Y=21.759 Z=15.847,X=0.079 Y=0.992 Z=-0.079,X=0.513 Y=0.176,(R=255,G=255,B=255,A=255)
X=110.838 Y=22.749 Z=17.005,X=0.079 Y=0.992 Z=-0.079,X=0.511 Y=0.175,(R=255,G=255,B=255,A=255)
X=92.358 Y=22.749 Z=-5.716,X=0.087 Y=0.976 Z=-0.181,X=0.510 Y=0.185,(R=255,G=255,B=255,A=255)
X=59.865 Y=22.749 Z=-23.342,X=0.087 Y=0.976 Z=-0.181,X=0.507 Y=0.193,(R=255,G=255,B=255,A=255)
X=72.244 Y=21.759 Z=-22.584,X=0.087 Y=0.976 Z=-0.181,X=0.511 Y=0.193,(R=255,G=255,B=255,A=255)
X=72.244 Y=21.759 Z=-22.584,X=0.055 Y=0.992 Z=-0.142,X=0.511 Y=0.193,(R=255,G=255,B=255,A=255)
X=99.692 Y=21.759 Z=-9.890,X=0.055 Y=0.992 Z=-0.142,X=0.512 Y=0.187,(R=255,G=255,B=255,A=255)
X=92.358 Y=22.749 Z=-5.716,X=0.055 Y=0.992 Z=-0.142,X=0.510 Y=0.185,(R=255,G=255,B=255,A=255)
X=59.865 Y=22.749 Z=-23.342,X=0.094 Y=0.992 Z=0.008,X=0.507 Y=0.193,(R=255,G=255,B=255,A=255)
X=60.964 Y=22.749 Z=-31.556,X=0.094 Y=0.992 Z=0.008,X=0.507 Y=0.200,(R=255,G=255,B=255,A=255)
X=70.307 Y=21.759 Z=-29.808,X=0.094 Y=0.992 Z=0.008,X=0.511 Y=0.196,(R=255,G=255,B=255,A=255)
X=70.307 Y=21.759 Z=-29.808,X=0.079 Y=1.000 Z=-0.039,X=0.511 Y=0.196,(R=255,G=255,B=255,A=255)
X=72.244 Y=21.759 Z=-22.584,X=0.079 Y=1.000 Z=-0.039,X=0.511 Y=0.193,(R=255,G=255,B=255,A=255)
X=59.865 Y=22.749 Z=-23.342,X=0.079 Y=1.000 Z=-0.039,X=0.507 Y=0.193,(R=255,G=255,B=255,A=255)
X=60.964 Y=10.306 Z=-31.556,X=0.063 Y=-1.000 Z=0.000,X=0.523 Y=0.200,(R=255,G=255,B=255,A=255)
X=59.865 Y=10.306 Z=-23.342,X=0.063 Y=-1.000 Z=0.000,X=0.523 Y=0.193,(R=255,G=255,B=255,A=255)
X=72.244 Y=11.296 Z=-22.584,X=0.063 Y=-1.000 Z=0.000,X=0.519 Y=0.193,(R=255,G=255,B=255,A=255)
X=72.244 Y=11.296 Z=-22.584,X=0.094 Y=-0.992 Z=-0.031,X=0.519 Y=0.193,(R=255,G=255,B=255,A=255)
X=70.307 Y=11.296 Z=-29.808,X=0.094 Y=-0.992 Z=-0.031,X=0.519 Y=0.196,(R=255,G=255,B=255,A=255)
X=60.964 Y=10.306 Z=-31.556,X=0.094 Y=-0.992 Z=-0.031,X=0.523 Y=0.200,(R=255,G=255,B=255,A=255)
X=59.865 Y=10.306 Z=-23.342,X=0.047 Y=-0.992 Z=-0.118,X=0.523 Y=0.193,(R=255,G=255,B=255,A=255)
X=92.358 Y=10.306 Z=-5.716,X=0.047 Y=-0.992 Z=-0.118,X=0.521 Y=0.185,(R=255,G=255,B=255,A=255)
X=99.692 Y=11.296 Z=-9.890,X=0.047 Y=-0.992 Z=-0.118,X=0.518 Y=0.187,(R=255,G=255,B=255,A=255)
X=99.692 Y=11.296 Z=-9.890,X=0.071 Y=-0.976 Z=-0.197,X=0.518 Y=0.187,(R=255,G=255,B=255,A=255)
X=72.244 Y=11.296 Z=-22.584,X=0.071 Y=-0.976 Z=-0.197,X=0.519 Y=0.193,(R=255,G=255,B=255,A=255)
X=59.865 Y=10.306 Z=-23.342,X=0.071 Y=-0.976 Z=-0.197,X=0.523 Y=0.193,(R=255,G=255,B=255,A=255)
X=92.358 Y=10.306 Z=-5.716,X=0.071 Y=-0.992 Z=-0.071,X=0.521 Y=0.185,(R=255,G=255,B=255,A=255)
X=110.838 Y=10.306 Z=17.005,X=0.071 Y=-0.992 Z=-0.071,X=0.520 Y=0.175,(R=255,G=255,B=255,A=255)
X=120.863 Y=11.296 Z=15.847,X=0.071 Y=-0.992 Z=-0.071,X=0.518 Y=0.176,(R=255,G=255,B=255,A=255)
X=120.863 Y=11.296 Z=15.847,X=0.079 Y=-0.992 Z=-0.079,X=0.518 Y=0.176,(R=255,G=255,B=255,A=255)
X=99.692 Y=11.296 Z=-9.890,X=0.079 Y=-0.992 Z=-0.079,X=0.518 Y=0.187,(R=255,G=255,B=255,A=255)
X=92.358 Y=10.306 Z=-5.716,X=0.079 Y=-0.992 Z=-0.079,X=0.521 Y=0.185,(R=255,G=255,B=255,A=255)
X=110.838 Y=10.306 Z=17.005,X=0.063 Y=-1.000 Z=0.000,X=0.520 Y=0.175,(R=255,G=255,B=255,A=255)
X=110.311 Y=10.306 Z=38.061,X=0.063 Y=-1.000 Z=0.000,X=0.520 Y=0.166,(R=255,G=255,B=255,A=255)
X=122.595 Y=11.296 Z=38.818,X=0.063 Y=-1.000 Z=0.000,X=0.518 Y=0.166,(R=255,G=255,B=255,A=255)
X=122.595 Y=11.296 Z=38.818,X=0.079 Y=-1.000 Z=-0.008,X=0.518 Y=0.166,(R=255,G=255,B=255,A=255)
X=120.863 Y=11.296 Z=15.847,X=0.079 Y=-1.000 Z=-0.008,X=0.518 Y=0.176,(R=255,G=255,B=255,A=255)
X=110.838 Y=10.306 Z=17.005,X=0.079 Y=-1.000 Z=-0.008,X=0.520 Y=0.175,(R=255,G=255,B=255,A=255)
X=-29.145 Y=124.164 Z=38.061,X=-0.142 Y=0.945 Z=0.307,X=0.536 Y=0.121,(R=255,G=255,B=255,A=255)
X=-6.525 Y=127.142 Z=38.061,X=-0.142 Y=0.945 Z=0.307,X=0.536 Y=0.113,(R=255,G=255,B=255,A=255)
X=-6.525 Y=124.743 Z=45.425,X=-0.142 Y=0.945 Z=0.307,X=0.533 Y=0.113,(R=255,G=255,B=255,A=255)
X=-6.525 Y=124.743 Z=45.425,X=-0.126 Y=0.953 Z=0.268,X=0.533 Y=0.113,(R=255,G=255,B=255,A=255)
X=-28.576 Y=122.041 Z=45.592,X=-0.126 Y=0.953 Z=0.268,X=0.533 Y=0.121,(R=255,G=255,B=255,A=255)
X=-29.145 Y=124.164 Z=38.061,X=-0.126 Y=0.953 Z=0.268,X=0.536 Y=0.121,(R=255,G=255,B=255,A=255)
X=5.917 Y=127.142 Z=38.061,X=0.118 Y=0.953 Z=0.268,X=0.556 Y=0.236,(R=255,G=255,B=255,A=255)
X=28.537 Y=124.164 Z=38.061,X=0.118 Y=0.953 Z=0.268,X=0.556 Y=0.229,(R=255,G=255,B=255,A=255)
X=27.968 Y=122.041 Z=45.592,X=0.118 Y=0.953 Z=0.268,X=0.553 Y=0.229,(R=255,G=255,B=255,A=255)
X=27.968 Y=122.041 Z=45.592,X=0.102 Y=0.945 Z=0.299,X=0.553 Y=0.229,(R=255,G=255,B=255,A=255)
X=5.917 Y=124.743 Z=45.425,X=0.102 Y=0.945 Z=0.299,X=0.553 Y=0.236,(R=255,G=255,B=255,A=255)
X=5.917 Y=127.142 Z=38.061,X=0.102 Y=0.945 Z=0.299,X=0.556 Y=0.236,(R=255,G=255,B=255,A=255)
X=-28.576 Y=122.041 Z=45.592,X=0.008 Y=0.008 Z=1.000,X=0.477 Y=0.318,(R=255,G=255,B=255,A=255)
X=-6.525 Y=124.743 Z=45.425,X=0.008 Y=0.008 Z=1.000,X=0.484 Y=0.318,(R=255,G=255,B=255,A=255)
X=-6.525 Y=108.296 Z=45.592,X=0.008 Y=0.008 Z=1.000,X=0.484 Y=0.324,(R=255,G=255,B=255,A=255)
X=5.917 Y=124.743 Z=45.425,X=-0.024 Y=-0.016 Z=1.000,X=0.488 Y=0.318,(R=255,G=255,B=255,A=255)
X=27.968 Y=122.041 Z=45.592,X=-0.024 Y=-0.016 Z=1.000,X=0.496 Y=0.318,(R=255,G=255,B=255,A=255)
X=23.660 Y=105.960 Z=45.592,X=-0.024 Y=-0.016 Z=1.000,X=0.495 Y=0.324,(R=255,G=255,B=255,A=255)
X=23.660 Y=105.960 Z=45.592,X=-0.016 Y=0.008 Z=1.000,X=0.495 Y=0.324,(R=255,G=255,B=255,A=255)
X=5.917 Y=108.296 Z=45.592,X=-0.016 Y=0.008 Z=1.000,X=0.488 Y=0.324,(R=255,G=255,B=255,A=255)
X=5.917 Y=124.743 Z=45.425,X=-0.016 Y=0.008 Z=1.000,X=0.488 Y=0.318,(R=255,G=255,B=255,A=255)
X=5.917 Y=127.142 Z=38.061,X=0.992 Y=0.094 Z=0.024,X=0.514 Y=0.208,(R=255,G=255,B=255,A=255)
X=5.917 Y=124.944 Z=45.592,X=0.992 Y=0.094 Z=0.024,X=0.507 Y=0.208,(R=255,G=255,B=255,A=255)
X=4.928 Y=134.700 Z=45.450,X=0.992 Y=0.094 Z=0.024,X=0.511 Y=0.211,(R=255,G=255,B=255,A=255)
X=4.928 Y=134.700 Z=45.450,X=1.000 Y=0.071 Z=0.047,X=0.511 Y=0.211,(R=255,G=255,B=255,A=255)
X=4.928 Y=139.426 Z=38.818,X=1.000 Y=0.071 Z=0.047,X=0.514 Y=0.211,(R=255,G=255,B=255,A=255)
X=5.917 Y=127.142 Z=38.061,X=1.000 Y=0.071 Z=0.047,X=0.514 Y=0.208,(R=255,G=255,B=255,A=255)
X=-6.525 Y=124.944 Z=45.592,X=-1.000 Y=0.063 Z=0.008,X=0.507 Y=0.218,(R=255,G=255,B=255,A=255)
X=-6.525 Y=127.142 Z=38.061,X=-1.000 Y=0.063 Z=0.008,X=0.514 Y=0.217,(R=255,G=255,B=255,A=255)
X=-5.535 Y=139.426 Z=38.818,X=-1.000 Y=0.063 Z=0.008,X=0.514 Y=0.215,(R=255,G=255,B=255,A=255)
X=-5.535 Y=139.426 Z=38.818,X=-0.992 Y=0.087 Z=0.055,X=0.514 Y=0.215,(R=255,G=255,B=255,A=255)
X=-5.535 Y=134.700 Z=45.450,X=-0.992 Y=0.087 Z=0.055,X=0.511 Y=0.215,(R=255,G=255,B=255,A=255)
X=-6.525 Y=124.944 Z=45.592,X=-0.992 Y=0.087 Z=0.055,X=0.507 Y=0.218,(R=255,G=255,B=255,A=255)
X=-6.525 Y=127.142 Z=38.061,X=-1.000 Y=0.087 Z=0.000,X=0.514 Y=0.217,(R=255,G=255,B=255,A=255)
X=-6.525 Y=127.669 Z=17.005,X=-1.000 Y=0.087 Z=0.000,X=0.523 Y=0.217,(R=255,G=255,B=255,A=255)
X=-5.535 Y=137.694 Z=15.847,X=-1.000 Y=0.087 Z=0.000,X=0.524 Y=0.215,(R=255,G=255,B=255,A=255)
X=-5.535 Y=137.694 Z=15.847,X=-1.000 Y=0.063 Z=-0.008,X=0.524 Y=0.215,(R=255,G=255,B=255,A=255)
X=-5.535 Y=139.426 Z=38.818,X=-1.000 Y=0.063 Z=-0.008,X=0.514 Y=0.215,(R=255,G=255,B=255,A=255)
X=-6.525 Y=127.142 Z=38.061,X=-1.000 Y=0.063 Z=-0.008,X=0.514 Y=0.217,(R=255,G=255,B=255,A=255)
X=-6.525 Y=127.669 Z=17.005,X=-0.992 Y=0.079 Z=-0.079,X=0.523 Y=0.217,(R=255,G=255,B=255,A=255)
X=-6.525 Y=109.189 Z=-5.716,X=-0.992 Y=0.079 Z=-0.079,X=0.533 Y=0.218,(R=255,G=255,B=255,A=255)
X=-5.535 Y=116.523 Z=-9.890,X=-0.992 Y=0.079 Z=-0.079,X=0.535 Y=0.215,(R=255,G=255,B=255,A=255)
X=-5.535 Y=116.523 Z=-9.890,X=-0.992 Y=0.071 Z=-0.071,X=0.535 Y=0.215,(R=255,G=255,B=255,A=255)
X=-5.535 Y=137.694 Z=15.847,X=-0.992 Y=0.071 Z=-0.071,X=0.524 Y=0.215,(R=255,G=255,B=255,A=255)
