X=0.000 Y=31.641 Z=-0.000,X=-0.008 Y=1.000 Z=-0.008,X=0.216 Y=0.896,(R=255,G=255,B=255,A=255)
X=41.404 Y=31.641 Z=-0.000,X=-0.008 Y=1.000 Z=-0.008,X=0.110 Y=0.896,(R=255,G=255,B=255,A=255)
X=41.404 Y=31.641 Z=3.728,X=-0.008 Y=1.000 Z=-0.008,X=0.110 Y=0.887,(R=255,G=255,B=255,A=255)
X=46.208 Y=27.343 Z=-0.000,X=1.000 Y=-0.008 Z=-0.008,X=0.074 Y=0.896,(R=255,G=255,B=255,A=255)
X=46.208 Y=-0.000 Z=0.000,X=1.000 Y=-0.008 Z=-0.008,X=0.003 Y=0.896,(R=255,G=255,B=255,A=255)
X=46.208 Y=0.000 Z=3.728,X=1.000 Y=-0.008 Z=-0.008,X=0.003 Y=0.887,(R=255,G=255,B=255,A=255)
X=46.208 Y=27.343 Z=3.728,X=1.000 Y=-0.008 Z=-0.008,X=0.074 Y=0.887,(R=255,G=255,B=255,A=255)
X=0.000 Y=31.641 Z=3.728,X=-0.008 Y=0.291 Z=0.953,X=0.098 Y=0.903,(R=255,G=255,B=255,A=255)
X=41.404 Y=31.641 Z=3.728,X=0.087 Y=0.244 Z=0.961,X=0.204 Y=0.903,(R=255,G=255,B=255,A=255)
X=18.745 Y=28.720 Z=4.635,X=-0.008 Y=0.291 Z=0.953,X=0.146 Y=0.911,(R=255,G=255,B=255,A=255)
X=0.000 Y=28.720 Z=4.635,X=-0.008 Y=0.291 Z=0.953,X=0.098 Y=0.911,(R=255,G=255,B=255,A=255)
X=0.000 Y=-36.249 Z=39.730,X=0.000 Y=-1.000 Z=0.000,X=0.229 Y=0.757,(R=255,G=255,B=255,A=255)
X=-44.841 Y=-36.249 Z=39.730,X=0.000 Y=-1.000 Z=0.000,X=0.114 Y=0.757,(R=255,G=255,B=255,A=255)
X=-44.841 Y=-36.249 Z=53.686,X=0.000 Y=-1.000 Z=0.000,X=0.114 Y=0.721,(R=255,G=255,B=255,A=255)
X=0.000 Y=-36.249 Z=53.686,X=0.000 Y=-1.000 Z=0.000,X=0.229 Y=0.721,(R=255,G=255,B=255,A=255)
X=-50.345 Y=-30.873 Z=53.686,X=-0.701 Y=-0.717 Z=0.000,X=0.088 Y=0.721,(R=255,G=255,B=255,A=255)
